"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V235","RCONL-25V235-3023.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a LFB feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of the accelerator and brake pedals. When the LFB is engaged, the IEB control software may trigger depressurization of the Anti-Lock Brake System (ABS) pump, resulting in reduced braking performance. Separately, the VCU software may cause an unexpected, continued acceleration during the release of the accelerator pedal when the vehicles N e-Shift feature is engaged. Reduced braking performance could lead to longer stopping distances, increasing the risk of a crash. Unexpected, continued acceleration could increase the risk of a crash."
"25V236","RIONL-25V236-9661.pdf","FORD","EXPEDITION","2017","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RCMN-25V236-9146.pdf","FORD","EXPEDITION","2017","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V236","RIONL-25V236-9661.pdf","FORD","EXPEDITION","2018","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RCMN-25V236-9146.pdf","FORD","EXPEDITION","2018","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V236","RIONL-25V236-9661.pdf","FORD","F-150","2017","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RCMN-25V236-9146.pdf","FORD","F-150","2017","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V236","RIONL-25V236-9661.pdf","FORD","F-150","2018","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RCMN-25V236-9146.pdf","FORD","F-150","2018","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V236","RCMN-25V236-9146.pdf","LINCOLN","NAVIGATOR","2017","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V236","RIONL-25V236-9661.pdf","LINCOLN","NAVIGATOR","2017","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RIONL-25V236-9661.pdf","LINCOLN","NAVIGATOR","2018","25S37 Interim owner letter.  Mailed April 22, 2025"
"25V236","RCMN-25V236-9146.pdf","LINCOLN","NAVIGATOR","2018","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice - Safety
Recall 25S37
Certain 2017 and 2018 Model Year F150, 2017 and 2018 Model Year Expedition
and Navigator Vehicles Equipped with 3.5L Ecoboost Engines
Brake Master Cylinder Replacement"
"25V237","RCMN-25V237-0097.pdf","FORD","RANGER","2024","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD -
Compliance Recall 25C10
Certain 2024 Model Year Lincoln Nautilus and Ford Ranger Vehicles
Driver Door and Passenger Door Module - Software Update"
"25V237","RCMN-25V237-0097.pdf","LINCOLN","NAUTILUS","2024","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD -
Compliance Recall 25C10
Certain 2024 Model Year Lincoln Nautilus and Ford Ranger Vehicles
Driver Door and Passenger Door Module - Software Update"
"25V238","RCMN-25V238-9342.pdf","FORD","E-TRANSIT CHASSIS","2024","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Safety Recall 25S36
Certain 2024-2025 Model Year E-Transit Chassis Cab Vehicles Equipped With 4P
Extended Range Battery
High Voltage Battery (HVB) Side Rail Inspection"
"25V238","RIONL-25V238-2322.pdf","FORD","E-TRANSIT CHASSIS","2024","25S36 Interim owner letter.  Mailed April 21, 2025"
"25V238","RMISC-25V238-7559.pdf","FORD","E-TRANSIT CHASSIS","2024","Ford is advising vehicle owners to park their vehicles outside and at least 50 feet away from structures and other vehicles until the recall remedy has been completed."
"25V238","RMISC-25V238-1896.pdf","FORD","E-TRANSIT CHASSIS","2024","Part 573 Chronology"
"25V238","RMISC-25V238-5358.pdf","FORD","E-TRANSIT CHASSIS","2024","Ford is advising vehicle owners to park their vehicles outside and at least 50 feet away from structures and other vehicles until the recall remedy has been completed."
"25V238","RCMN-25V238-1054.pdf","FORD","E-TRANSIT CHASSIS","2024","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice  Safety
Recall 25S36
Certain 2024-2025 Model Year E-Transit Chassis Cab Vehicles Equipped With 4P
Extended Range Battery
High Voltage Battery (HVB) Side Rail Inspection"
"25V238","RCMN-25V238-9342.pdf","FORD","E-TRANSIT CHASSIS","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Safety Recall 25S36
Certain 2024-2025 Model Year E-Transit Chassis Cab Vehicles Equipped With 4P
Extended Range Battery
High Voltage Battery (HVB) Side Rail Inspection"
"25V238","RMISC-25V238-5358.pdf","FORD","E-TRANSIT CHASSIS","2025","Ford is advising vehicle owners to park their vehicles outside and at least 50 feet away from structures and other vehicles until the recall remedy has been completed."
"25V238","RIONL-25V238-2322.pdf","FORD","E-TRANSIT CHASSIS","2025","25S36 Interim owner letter.  Mailed April 21, 2025"
"25V238","RMISC-25V238-7559.pdf","FORD","E-TRANSIT CHASSIS","2025","Ford is advising vehicle owners to park their vehicles outside and at least 50 feet away from structures and other vehicles until the recall remedy has been completed."
"25V238","RCMN-25V238-1054.pdf","FORD","E-TRANSIT CHASSIS","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice  Safety
Recall 25S36
Certain 2024-2025 Model Year E-Transit Chassis Cab Vehicles Equipped With 4P
Extended Range Battery
High Voltage Battery (HVB) Side Rail Inspection"
"25V238","RMISC-25V238-1896.pdf","FORD","E-TRANSIT CHASSIS","2025","Part 573 Chronology"
"25V239","RCMN-25V239-2763.pdf","FORD","EXPLORER","2025","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD - Advance Notice 
Safety Recall 25S35
Certain 2025 Model Year Explorer Vehicles with 2.3L Engines
Powertrain Control Module Reprogram"
"25V240","RCMN-25V240-9776.pdf","MERCEDES-BENZ","E 350","2024","Please find the manufacturer's notice to dealers for 25V240 distributed 17APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCMN-25V240-9624.pdf","MERCEDES-BENZ","E 350","2024","Please find the launch manufacturer's notice to dealers for 25V240 distributed 25APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCONL-25V240-0321.pdf","MERCEDES-BENZ","E 350","2024","Please find the owner notification letter for 25V240 distributed 07MAY2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCRIT-25V240-8781.pdf","MERCEDES-BENZ","E 350","2024","Please find the remedy instruction and TSB for 25V240 distributed 25APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCMN-25V240-9624.pdf","MERCEDES-BENZ","E 450","2024","Please find the launch manufacturer's notice to dealers for 25V240 distributed 25APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCMN-25V240-9776.pdf","MERCEDES-BENZ","E 450","2024","Please find the manufacturer's notice to dealers for 25V240 distributed 17APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCRIT-25V240-8781.pdf","MERCEDES-BENZ","E 450","2024","Please find the remedy instruction and TSB for 25V240 distributed 25APR2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V240","RCONL-25V240-0321.pdf","MERCEDES-BENZ","E 450","2024","Please find the owner notification letter for 25V240 distributed 07MAY2025. For any questions, please contact the Mercedes-Benz USA Safety Recalls Team at safetyrecalls@mbusa.com."
"25V242","RCMN-25V242-3552.pdf","FORD","TRANSIT","2022","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD -
Safety Recall 25S38
Certain 2022 - 2023 Model Year Transit Vehicles
Update IPMB Software and Perform 360 Degree Camera Alignment"
"25V242","RCMN-25V242-3552.pdf","FORD","TRANSIT","2023","NEW VEHICLE DEMONSTRATION / DELIVERY HOLD -
Safety Recall 25S38
Certain 2022 - 2023 Model Year Transit Vehicles
Update IPMB Software and Perform 360 Degree Camera Alignment"
"25V244","RCRIT-25V244-9777.pdf","MASERATI","GRANTURISMO","2024","Remedy Instructions for Safety Campaign 784 related to manufacturer and Tire Label."
"25V244","RCONL-25V244-1975.pdf","MASERATI","GRANTURISMO","2024","Final Owner Notification Letter for Campaign 784 mailed out and completed on 05/07/2025."
"25V244","RCMN-25V244-6006.pdf","MASERATI","GRANTURISMO","2024","Q&A Published for Campaign 784 for Dealers and Customer Care"
"25V244","RCMN-25V244-9551.pdf","MASERATI","GRANTURISMO","2024","Dealer Notification Letter for Safety Campaign 784 related to Manufacturer and Tire label"
"25V245","RCRIT-25V245-0201.pdf","COACHMEN","CATALINA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-3091.pdf","COACHMEN","CATALINA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-2540.pdf","COACHMEN","CATALINA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-6771.pdf","COACHMEN","CATALINA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCMN-25V245-0172.pdf","COACHMEN","CATALINA","2024","DEALER LETTER FOR RECALL 25V245"
"25V245","RCRIT-25V245-8098.pdf","COACHMEN","CATALINA","2024","REMEDY INSTRUCTIONS COVER SHEET FOR RECALL 25V245"
"25V245","RCONL-25V245-3475.pdf","COACHMEN","CATALINA","2024","FINAL OWNER LETTER FOR RECALL 25V245"
"25V245","RCRIT-25V245-6771.pdf","COACHMEN","CATALINA","2025","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-8098.pdf","COACHMEN","CATALINA","2025","REMEDY INSTRUCTIONS COVER SHEET FOR RECALL 25V245"
"25V245","RCMN-25V245-0172.pdf","COACHMEN","CATALINA","2025","DEALER LETTER FOR RECALL 25V245"
"25V245","RCONL-25V245-3475.pdf","COACHMEN","CATALINA","2025","FINAL OWNER LETTER FOR RECALL 25V245"
"25V245","RCRIT-25V245-0201.pdf","COACHMEN","CATALINA","2025","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-2540.pdf","COACHMEN","CATALINA","2025","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-3091.pdf","COACHMEN","CATALINA","2025","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-8098.pdf","FOREST RIVER","AURORA","2024","REMEDY INSTRUCTIONS COVER SHEET FOR RECALL 25V245"
"25V245","RCRIT-25V245-6771.pdf","FOREST RIVER","AURORA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCONL-25V245-3475.pdf","FOREST RIVER","AURORA","2024","FINAL OWNER LETTER FOR RECALL 25V245"
"25V245","RCRIT-25V245-0201.pdf","FOREST RIVER","AURORA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-3091.pdf","FOREST RIVER","AURORA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCRIT-25V245-2540.pdf","FOREST RIVER","AURORA","2024","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCMN-25V245-0172.pdf","FOREST RIVER","AURORA","2024","DEALER LETTER FOR RECALL 25V245"
"25V245","RCRIT-25V245-0201.pdf","FOREST RIVER","AURORA","2025","REPLACEMENT INSTRUCTIONS FOR RECALL 25V245"
"25V245","RCONL-25V245-3475.pdf","FOREST RIVER","AURORA","2025","FINAL OWNER LETTER FOR RECALL 25V245"
